time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,-0.18314652649026994,-0.6446163109340334,14.439070044739816,6.127949395921979,6.272255776618538,0.0,-0.15806083695053705,-1.3102169441429001,4.390515546531193,-0.11306583204357261,-0.009765743054749709,0.0,452.4926297326227,453.86524201203315,454.42656354180383,455.16843869537456
2.0400000000000014,-0.1923901464851425,-0.726661127083936,14.706495504785332,6.121680049180263,6.271882446557733,0.0,-0.15001529253761978,-1.4252224100968691,4.522945726442689,-0.09129698313621963,6.059861886228849e-05,0.0,468.0486361548088,468.8129411357792,468.0771148686539,469.75914804919285
2.1000000000000014,-0.20121411821029958,-0.8147591426557467,14.975858728487218,6.116452914831239,6.272510964809939,0.0,-0.14414331974454292,-1.511842630098518,4.455951271420447,-0.07985837847020956,0.025788756785766614,0.0,405.21015781241147,407.5167381283688,404.18050305903034,405.2030808815653
2.1600000000000015,-0.20965935770076302,-0.9087826750872877,15.244995508734267,6.1117911139848164,6.274053718188185,0.0,-0.13751738628523472,-1.6226967611482614,4.514869317705197,-0.07369256190700291,0.02555973900338425,0.0,446.9577556925893,446.93920710660115,447.1479647432399,447.64526651885
2.2200000000000015,-0.21774143526413328,-1.0094794826294078,15.517234607455675,6.1070709143014525,6.276017636463022,0.0,-0.13205594883028496,-1.7342689843912353,4.559413162898185,-0.09116040499529042,0.044183659288105304,0.0,442.5314554911205,444.0624113676196,444.33385533090086,442.89422120480555
2.2800000000000016,-0.22548917715985703,-1.1182405735940175,15.799234527396269,6.102117552781838,6.278944211874666,0.0,-0.12657552255148258,-1.891561529345864,4.839158338331365,-0.06932855342407197,0.056661303350726555,0.0,513.5708529200774,514.4562843050019,513.3318340632536,514.874130347256
2.3400000000000016,-0.23301404034496098,-1.2353014273453693,16.09110591262478,6.098765474338368,6.28200966577338,0.0,-0.12456773658539065,-2.010788944772101,4.889484859525497,-0.037433429311313784,0.03660147473396452,0.0,450.5479968827299,448.9245673430604,447.08555296624826,449.67466463338144
2.4000000000000017,-0.24047228012012564,-1.359936489598508,16.38788266060175,6.0970344681809046,0.0010300469878039564,0.0,-0.12427274309949625,-2.14384320621902,5.002406758682315,-0.015642851882889493,0.03707949297640241,0.0,470.15929134027164,470.19687020038856,467.55008614885753,469.24467160145946
2.4600000000000017,-0.24796394020657664,-1.4928542597560472,16.69279540262328,6.09583139224058,0.004340824582095948,0.0,-0.1257740401088274,-2.2867555376907767,5.160470028411302,-0.030775569985404847,0.07765238780117055,0.0,481.61214783366285,484.673098552701,485.6420280215103,484.50551573986763
2.520000000000002,-0.25560384014019377,-1.6334419180625075,17.002203937794384,6.093617229002877,0.009582831953305337,0.0,-0.12932638335332752,-2.3997076189684314,5.153021909503203,-0.053430197523615525,0.10188944330798928,0.0,433.08682722554414,435.1272660637499,435.9959151328574,434.09789492925415
2.580000000000002,-0.26356182779940257,-1.7810002735487356,17.311882414025288,6.0904952452462275,0.015575364516877244,0.0,-0.13648989532283243,-2.5192001159961475,5.169313937015207,-0.04937671678893672,0.09551221653431424,0.0,443.13061216997323,442.6146021220099,442.20098539014054,442.5330598784801
2.640000000000002,-0.2721132618151651,-1.9364195994181101,17.62572095386088,6.088302172266694,0.02123954025476582,0.0,-0.14915623879254947,-2.661622974382034,5.291166532466724,-0.018731439770326617,0.09208835942640035,0.0,476.6219994569801,476.36711131087884,474.39580457747047,476.74275494339065
2.700000000000002,-0.2815606075053774,-2.1005469178767218,17.947410878786386,6.0871481469590165,0.027440156288017548,0.0,-0.16638785774227666,-2.809313610657382,5.430944283928509,-0.0202577262366662,0.11955333624008692,0.0,481.67654252949364,483.7574680008057,483.24599404113405,483.13098862472424
2.760000000000002,-0.2922121209877959,-2.2737527718718966,18.27836822072725,6.085784766337699,0.03436610703136456,0.0,-0.18944117408187883,-2.9642279248196175,5.5998840424868535,-0.028175458110925772,0.10557002598699998,0.0,494.49716067830093,493.47620098870897,492.83732771166837,492.25167867009327
2.820000000000002,-0.3042329516591131,-2.4553516265215647,18.614708795003907,6.084275883014644,0.04116557166655799,0.0,-0.21184490785400456,-3.08924337865206,5.611196245531597,-0.019693518437350177,0.12550833657108199,0.0,447.2009940435104,448.83354748569985,446.66119665199733,447.3524258071066
2.880000000000002,-0.3177513777105627,-2.6446060530323656,18.95228132465291,6.083984807280487,0.04824761897126173,0.0,-0.23944713998156872,-3.219319833079033,5.640861994655824,0.014875315641829642,0.09569957971345525,0.0,455.24549123124626,452.86527477755266,452.38360735936163,455.1592458796333
2.940000000000002,-0.33288503849881984,-2.8410061730810536,19.28827052923576,6.085041173414355,0.05383750766522866,0.0,-0.26545991092199367,-3.3274413006848267,5.55906697140863,0.022573495214021654,0.08754516848505374,0.0,417.9328096820786,417.2292201637687,418.07090790466486,418.74122949474383
3.000000000000002,-0.34964705687340153,-3.0438314506511834,19.61901859995857,6.08640887851544,0.05959081205965955,0.0,-0.29371153053362675,-3.4334852115484336,5.466219998965464,0.023234573015689524,0.10879960731369595,0.0,411.9502826351909,413.8342658560447,414.1114434488217,414.16968123710996
3.0600000000000023,-0.3682539124931651,-3.2532109395147426,19.94514415004808,6.088141138354798,0.06575512500009406,0.0,-0.32704025966430295,-3.5458639548828033,5.404811358187271,0.038260703976898174,0.08647545470089182,0.0,424.3252304881277,422.4135110761415,422.97595384319675,424.2686006338501
3.1200000000000023,-0.3888689710559928,-3.4690747182429496,20.266297759901118,6.090036994626022,0.07120649972371584,0.0,-0.36054962308979654,-3.6496529659351795,5.300726914345206,0.012925407369776603,0.09842265243772547,0.0,408.54765728550433,409.61938553060776,408.75866871283006,406.49450775126684
3.1800000000000024,-0.41183549675343895,-3.691851241601381,20.58470047083823,6.091277565519633,0.07708573939911467,0.0,-0.4055229752328213,-3.7762265994881474,5.312469620004955,0.03286383216210119,0.09710284875747936,0.0,446.2560970119071,446.1565195880006,445.62577997498397,447.25295110137836
3.2400000000000024,-0.43740601501554,-3.9217303745530225,20.901264160107132,6.0935525701949995,0.08278660852765629,0.0,-0.44729988974525264,-3.8864379818732346,5.239894632137673,0.04647622550399987,0.0904750295001614,0.0,419.01481275478056,418.44636533106427,418.37965983761154,419.56419761358535
3.3000000000000025,-0.4663349938733649,-4.159918863510615,21.2223770780752,6.09642170647721,0.08890302039031539,0.0,-0.5176059453657808,-4.052741938460668,5.462584220486519,0.0503767438057618,0.11837103163670075,0.0,508.15524878112785,510.15857484621523,509.7246049083811,510.00438001777303
3.3600000000000025,-0.49909023352031445,-4.406917030574105,21.55086278371786,6.09973873375797,0.0957906282224883,0.0,-0.5748639074441034,-4.180354908935745,5.486685194163336,0.06363054757569378,0.10646423161603144,0.0,453.5029076438424,452.55672514836584,452.29295746188455,453.3613162723878
3.4200000000000026,-0.5354982168316378,-4.661710154994616,21.8817039711895,6.103365246430865,0.10202199091209163,0.0,-0.6393113984035074,-4.312491055307231,5.540954848666214,0.05315273052782658,0.09805501501017085,0.0,463.6614288990108,463.0090509475615,462.8362036370374,462.01307240852765
3.4800000000000026,-0.5758668212197116,-4.924348898684246,22.21552706908154,6.1064889281607755,0.10876618764712731,0.0,-0.7068862416770554,-4.441944683038624,5.586102904604843,0.049784931008479284,0.13166599618006217,0.0,459.2744349624195,461.9432391108752,461.31874990846575,461.0543309251851
3.5400000000000027,-0.6202921173776752,-5.194516956202794,22.550849558269466,6.109318805383616,0.11684338236083924,0.0,-0.7746598211122004,-4.563549860378372,5.591124567815793,0.041330122407774506,0.1399498044192499,0.0,449.3490049020783,450.0366095434901,448.7970728377929,448.1114591144781
3.6000000000000028,-0.6689881903157985,-5.472048737448648,22.88692424518758,6.1118241464494965,0.12488603006924759,0.0,-0.8492751099309592,-4.687419212092857,5.6110638938685,0.042593279929059355,0.11836639461953763,0.0,455.0257213605116,453.3100648402654,454.2712202938807,454.37341159102715
3.660000000000003,-0.7220030228939486,-5.7565953954026385,23.22182172377137,6.113925187974395,0.13204438436161503,0.0,-0.9184853510488561,-4.797499710499528,5.552328927972558,0.012142337454009385,0.12111995852513278,0.0,429.5784890487795,429.82531182736835,430.2089296749682,427.6226846959766
3.720000000000003,-0.77938233423712,-6.047874608183075,23.553878953506665,6.114809448853791,0.13911886011335195,0.0,-0.9947655936151967,-4.9119225279563015,5.5161927328405325,0.019479567200203527,0.11056160246722635,0.0,437.01260738893507,436.1441308273626,436.2710427575556,436.8832849531871
3.780000000000003,-0.8421978925166353,-6.346916712602906,23.888919664993516,6.115431532029982,0.14616451223873383,0.0,-1.0997062947154905,-5.056060125452554,5.650801319960343,-0.022638738148360905,0.12847432173865134,0.0,489.0935530526623,490.4368905580194,491.2143977755172,488.08043324545383
3.840000000000003,-0.9113051754498024,-6.654453065214457,24.230913406280884,6.114266993627361,0.15398663851992733,0.0,-1.2045579101423167,-5.19530714960968,5.748031222077665,-0.013626700708729688,0.13390780169836217,0.0,480.8389760142587,481.26464574416116,480.1909140554673,480.87427786613955
